set	conversation_idx	qa_index	category	g_score	m_score	g_selected_count	m_selected_count	full_memory_status	selected_status	reference	question	g_pred	m_pred	g_selected_preview	m_selected_preview
all_gemini_wrong	2	38	2	0.0	1.0	2	1	not_found	not_found	Around August 2022	When did Maria start volunteering at the homeless shelter?	December 2021	August 2022	Maria started volunteering at the homeless shelter after seeing a family struggling on the streets. || Maria has been volunteering at a homeless shelter for about a year.	Maria started volunteering at the homeless shelter about a year ago after witnessing a family struggling on the streets.
all_gemini_wrong	2	40	2	0.0	1.0	1	3	not_found	not_found		When did John help renovate his hometown community center?	5 August 2022	2022	John helped renovate a rundown community center in his hometown last year.	John helped renovate a rundown community center back home last year. || The community center has been busy since the renovation. || The community center renovation brought the community together.
all_gemini_wrong	2	42	2	0.0	1.0	1	1	token_partial	not_found	The week before 9 August 2023	When did Maria receive a medal from the homeless shelter?	9 August 2023	From 31 July 2023 to 6 August 2023	Maria received a medal for her volunteering at the homeless shelter.	Maria received a medal from the homeless shelter last week.
all_gemini_wrong	2	43	2	0.0	0.0	1	1	token_partial	not_found	first weekend of August 2023	When did John participate in a 5K charity run?	Unknown	From 5 August 2023 to 6 August 2023	John organized a 5K charity run in his neighborhood to help veterans and their families.	John set up a 5K charity run in his neighborhood last weekend.
all_gemini_wrong	2	44	2	0.0	0.0	1	2	not_found	not_found	Two weeks before 11 August 2023	When did Maria get Coco?	11 August 2023	28 July 2023	Maria's puppy is named Coco.	Maria got a puppy two weeks ago. || The puppy's name is Coco.
all_gemini_wrong	2	48	2	0.0	0.0	2	4	token_partial	not_found	two weeks	How many weeks passed between Maria adopting Coco and Shadow?	Unknown	We have a question: "How many weeks passed between Maria adopting Coco and Shadow?" We need to answer based on the memory set.	Maria adopted a puppy named Shadow last week. || Maria's puppy is named Coco.	Maria got a puppy two weeks ago. || The puppy's name is Coco. || Maria adopted a black puppy from a shelter last week. || Maria's puppy is named Shadow.
all_gemini_wrong	2	50	4	0.0	1.0	15	6	token_partial	not_found	Seeing how lack of education and crumbling infrastructure affected his neighborhood while growing up.	What sparked John's interest in improving education and infrastructure in the community?	Talking to someone who shared stories that fired up his passion for education and the flood that ruined homes due to poor infrastructure.	Seeing lack of education and crumbling infrastructure in his neighborhood sparked John’s interest in improving both.	John talked to someone who shared stories that fired up his passion to improve education. || John saw a school last year after it received funding. || The flood in John's old area ruined many homes due to poor infrastructure. || John's old area was hit by a flood last week. || John helped renovate a rundown community center in his hometown last year.	John saw growing up how lack of education and crumbling infrastructure affected his neighborhood. || John talked to someone who shared stories that fired up his passion for education. || The power cut made John realize the importance of upgrading infrastructure for stable services. || John's old area was hit by a flood last week. || The flood ruined lots of homes because the infrastructure wasn't great.
all_gemini_wrong	2	52	4	0.0	0.0	0	1	exact_phrase	not_found	aerial yoga	What type of workout class did Maria start doing in December 2023?		Unknown		Maria started doing aerial yoga.
all_gemini_wrong	2	63	4	0.0	1.0	3	7	token_high	not_found	A few times a week	How often does John take his kids to the park?	Unknown	A few times a week	John and his family went to a park last weekend. || John spent time at a park with his family. || John and his family enjoy hiking, hanging out at the park, and having picnics.	John takes his kids to the park a few times a week. || John's family had fun at the park last weekend. || John's kids had fun on the playground. || John had a fun day at the park with his family. || John shared a photo of a group at a playground.
all_gemini_wrong	2	64	4	0.0	1.0	4	4	token_partial	token_partial	London, England	Where did Maria get the idea for the castle shadow box in her home?	The user is asking: "Where did Maria get the idea for the castle shadow box in her home?" We need to answer using only the provided memory set.	England	The photo shows a picture of a castle in a shadow box. || Maria visited London a few years ago. || The photo shows a painting of a castle on a hill. || Maria made a painting of a castle.	Maria was mesmerized by castles in England. || Maria's castle picture was taken in London. || Maria got the idea for her castle picture from a trip to England a few years ago. || Maria made a painting of a castle.
all_gemini_wrong	2	71	4	0.0	0.0	19	30	not_found	not_found	raise awareness and start conversations to create positive change	Why did John start blogging about politics and policies?	To share his thoughts and ideas about politics and policies.	He started blogging to raise awareness and start conversations about education reform and infrastructure to create positive change.	John has been blogging about politics and the government. || John is researching policies and writing about his thoughts and ideas. || John is actively looking into local politics as part of his plan to get involved. || John plans to go into policymaking. || John is focusing on education reform and infrastructure development.	John saw growing up how lack of education and crumbling infrastructure affected his neighborhood. || John doesn't want future generations to go through what he experienced. || John believes good access to quality education and updated infrastructure are key to a thriving community. || John thinks schools and infrastructure should be funded properly. || John talked to someone who shared stories that fired up his passion for education.
all_gemini_wrong	2	72	4	0.0	1.0	2	4	exact_phrase	not_found	education reform and infrastructure development	What was the focus of John's recent research and writing on his blog?	Politics and the government.	Education reform and infrastructure development	John has been blogging about politics and the government. || John is researching policies and writing about his thoughts and ideas.	John has been blogging about politics and the government since they last spoke. || John has been focusing on education reform and infrastructure development. || John is researching policies and writing about his thoughts and ideas. || John has gotten good feedback on his blog posts so far.
all_gemini_wrong	2	75	4	0.0	1.0	5	5	not_found	not_found	More energy, gains in strength and endurance	How has John's fitness improved since starting boot camps with his family?	Unknown	He has gained strength and endurance and has more energy.	John started going to boot camps with his family last month. || John and his family work out together three times a week. || John is trying out different workout regimes. || John has done weight training. || John's yoga studio offers yoga, kickboxing, and circuit training classes.	John started going to boot camps with his family last month. || John and his family have noticed gains in strength and endurance since starting boot camp. || John's kids are getting excited about staying active. || John and his family have had lots more energy since starting boot camp. || John and his family work out together three times a week.
all_gemini_wrong	2	76	4	0.0	1.0	0	2	not_found	not_found	Salads, sandwiches, homemade desserts	What kind of food did Maria have on her dinner spread iwth her mother?		salads, sandwiches, homemade desserts		Maria and her mom made dinner together last night. || Maria's dinner included salads, sandwiches, and homemade desserts.
all_gemini_wrong	2	79	4	0.0	1.0	1	1	token_high	token_partial	to feel closer to a community and her faith	Why did Maria join a nearby church recently?	Unknown	To feel closer to a community and her faith.	Maria bought a cross necklace to feel closer to her faith.	Maria joined the church to feel closer to a community and her faith.
all_gemini_wrong	2	81	4	0.0	1.0	1	3	token_partial	not_found	share stories and make connections	What did John and the veterans do during the small party?	Unknown	John invited veterans to share their stories, and they made connections and found camaraderie.	John held a party for veterans last Friday.	John invited veterans to share their stories at the party. || Veterans made connections and found camaraderie at the party. || John threw a small party for veterans last Friday.
all_gemini_wrong	2	82	4	0.0	0.0	0	30	not_found	not_found		What emotions did John feel during the small party with the veterans?		Unknown		John threw a small party for veterans last Friday. || John invited veterans to share their stories at the party. || John is working on his veterans petition. || John is passionate about veterans and their rights. || John wants to show appreciation for veterans.
all_gemini_wrong	2	83	4	0.0	0.0	3	1	exact_phrase	exact_phrase	chili cook-off	What does Maria need to spread the word about for the fundraiser for the volunteer shelter?	ring-toss tournament	volunteers	Maria plans to host a ring-toss tournament for a homeless shelter fundraiser later this month. || Maria is organizing a fundraiser for a homeless shelter next week. || Maria is hosting a chili cook-off at her fundraiser.	Maria needs volunteers for the shelter fundraiser.
all_gemini_wrong	2	87	4	0.0	0.0	6	2	not_found	not_found		What important values does John want to teach his kids through adopting a rescue dog?	Unknown	unconditional love, loyalty, responsibility, compassion	John is considering adopting a rescue dog. || John plans to look into local animal shelters soon. || John is inspired by his family, exercise, and spending time with friends. || John's children felt awestruck and humbled by the military memorial. || John and his family enjoy playing board games and having movie nights at home.	John wants to teach his kids about unconditional love and loyalty. || John wants to adopt a rescue dog to teach his kids responsibility and compassion.
all_gemini_wrong	2	89	4	0.0	1.0	0	1	not_found	not_found		What did Maria say it was like being at the waterfall in Oregon?		Like she was in a fairy tale.		Maria felt like she was in a fairy tale at the waterfall.
all_gemini_wrong	2	90	4	0.0	1.0	2	2	token_partial	not_found	Free and light	What does Maria say she feels when doing upside-down yoga poses?	She enjoys upside-down aerial yoga poses.	free and light	Maria enjoys upside-down aerial yoga poses. || Maria enjoys aerial yoga to switch off and focus on her body.	Maria's favorite aerial yoga poses are the upside-down poses. || Maria feels free and light when doing upside-down poses.
all_gemini_wrong	2	94	4	0.0	1.0	3	1	not_found	not_found		What was one of the biggest challenges John faced in his journey to becoming assistant manager?	Losing his job at a mechanical engineering company.	self-doubt	John's trophy commemorates his career journey and the obstacles he overcame. || John lost his job at a mechanical engineering company. || John achieved great results on his military aptitude test, improving upon his previous attempt.	John faced challenges including tech stuff, workplace stuff, and self-doubt.
all_gemini_wrong	2	95	4	0.0	0.0	2	5	token_partial	not_found	having support at home and his own grit	How does John describe the support he received during his journey to becoming assistant manager?	Unknown	His team has been super encouraging and inspiring.	John got promoted to assistant manager at work. || John's trophy commemorates his career journey and the obstacles he overcame.	John's team has been super encouraging and inspiring. || John faced challenges including tech stuff, workplace stuff, and self-doubt. || John got promoted at work and is now an assistant manager. || John has a golden trophy commemorating his journey. || John's promotion is a stepping stone for bigger things.
all_gemini_wrong	2	97	4	0.0	1.0	1	2	token_partial	token_partial	Her cousin had a tough time recently.	Why did Maria need to help her cousin find a new place to live?	Unknown	Because her cousin had to leave and find a new place in a hurry recently.	Maria is helping her cousin find a new place to live.	Maria is helping her cousin find a new place. || Maria's cousin had to leave and find a new place in a hurry recently.
all_gemini_wrong	2	99	4	0.0	1.0	5	18	not_found	not_found	Respect for the military and the desire to show support	What inspired John to join the marching event for veterans' rights?	Unknown	His passion for veterans and their rights.	John participated in a marching event for veterans' rights. || John visited a military memorial with his children last week. || John's children felt awestruck and humbled by the military memorial. || John feels a strong bond with his fire-fighting team similar to his time in the military. || John met an elderly veteran named Samuel at the hospital.	John is passionate about veterans and their rights. || John wants to show appreciation for veterans. || John realized last week how much veterans have done for us. || John is part of a veterans organization. || John visited a veteran's hospital last week.
all_gemini_wrong	2	106	4	0.0	0.0	2	3	token_partial	not_found	Samuel's resilience and the hope it gave him.	What does John appreciate about the veteran's hospital visit?	Unknown	Hearing stories from Samuel.	John visited a veteran's hospital last week. || John met an elderly veteran named Samuel at the hospital.	John visited a veteran's hospital last week. || John heard stories from Samuel. || John met an elderly veteran named Samuel at the hospital.
all_gemini_wrong	2	107	4	0.0	0.0	2	3	not_found	not_found		What did John take away from visiting the veteran's hospital?	Unknown	Stories from Samuel	John visited a veteran's hospital last week. || John met an elderly veteran named Samuel at the hospital.	John visited a veteran's hospital last week. || John heard stories from Samuel. || John met an elderly veteran named Samuel at the hospital.
all_gemini_wrong	2	108	4	0.0	0.0	2	7	token_partial	not_found	seeing the resilience of the veterans	Why did John feel inspired to join the military after the visit to the hospital?	Meeting the elderly veteran Samuel.	He heard stories from Samuel about what veterans have done for us.	John visited a veteran's hospital last week. || John met an elderly veteran named Samuel at the hospital.	John visited a veteran's hospital last week. || John heard stories from Samuel. || John met an elderly veteran named Samuel at the hospital. || Samuel is an elderly veteran. || John realized last week how much veterans have done for us.
all_gemini_wrong	2	109	4	0.0	0.0	7	11	token_partial	not_found	Trying new classes is a fun way to switch up the exercise routine.	What does John think about trying new classes at the yoga studio?	Unknown	Unknown	John's colleague Rob invited John to a beginner's yoga class. || John practices yoga as part of his daily routine. || John started a weekend yoga class with a colleague. || John's yoga class focuses on fundamentals like poses and breathing. || John is trying out different workout regimes.	John's colleague Rob invited him to a beginner's yoga class. || John had been wanting to try yoga for a while. || Yoga helps John relax and increase his flexibility. || John's yoga class is a beginner class focusing on fundamentals like poses and breathing. || Simple stretching and breathing has a positive effect on John's wellbeing.
all_gemini_wrong	2	110	4	0.0	0.0	23	1	exact_phrase	exact_phrase	weight training	Which activity has John done apart from yoga at the studio?	kickboxing	kickboxing	John practices kickboxing. || John has done weight training. || John joined a fire-fighting brigade. || John's fire-fighting brigade had its first call-out last Sunday. || John feels a strong bond with his fire-fighting team similar to his time in the military.	John is doing kickboxing.
all_gemini_wrong	2	111	4	0.0	0.0	1	0	exact_phrase	token_partial	volunteered at a homeless shelter	What community service did Maria mention that she was involved in on 31 July, 2023?	Dropping off baked goods at a homeless shelter		Maria dropped off baked goods at a homeless shelter last week.	
all_gemini_wrong	2	115	4	0.0	1.0	0	1	not_found	not_found	To remember and appreciate those who served	Why does Maria think it's important for younger generations to visit military memorials?		To remember and appreciate those who served.		Maria thinks it's important for younger generations to remember and appreciate those who served.
all_gemini_wrong	2	116	4	0.0	1.0	2	3	not_found	not_found		What does John believe is important for children regarding veterans?	Feeling awestruck and humbled by military memorials	Taking children to visit military memorials so they can learn about and appreciate veterans' service	John visited a military memorial with his children last week. || John's children felt awestruck and humbled by the military memorial.	John and his kids visited a military memorial last week. || John's kids were awestruck and humbled by the military memorial. || Maria reached out to the shelter and asked if they needed volunteers.
all_gemini_wrong	2	117	4	0.0	1.0	0	4	token_high	not_found	John lost his job at the mechanical engineering company.	What happened to John's job in August 2023?		He lost his job at the mechanical engineering company.		John lost his job at the mechanical engineering company. || John may have found a job at a tech company that needs his mechanical skills for their hardware team. || The mechanical engineering company John worked for tanked. || John has been looking into opportunities in the tech industry.
all_gemini_wrong	2	121	4	0.0	1.0	1	1	exact_phrase	exact_phrase	a local organization	Who did John work with to raise awareness and funds for victims of domestic abuse?	Unknown	a local organization that helps victims of domestic abuse	John raised funds for a local organization that helps victims of domestic abuse.	John worked with a local organization that helps victims of domestic abuse.
all_gemini_wrong	2	122	4	0.0	1.0	1	1	token_high	token_high	a medal for volunteering	What recognition did Maria receive at the homeless shelter in August 2023?	A medal.	Medal	Maria received a medal for her volunteering at the homeless shelter.	Maria received a medal from the homeless shelter last week.
all_gemini_wrong	2	123	4	0.0	1.0	1	2	exact_phrase	not_found	Coco	What is the name of Maria's puppy she got two weeks before August 11, 2023?	Unknown	Coco	Maria adopted a puppy named Shadow last week.	Maria got a puppy two weeks ago. || The puppy's name is Coco.
all_gemini_wrong	2	125	4	0.0	1.0	1	6	not_found	not_found		How does John describe the camping trip with Max?	Unknown	peaceful and awesome	John and Max went on a camping trip last summer.	John and Max had a camping trip last summer. || John and Max hiked during their camping trip. || Maria got a puppy two weeks ago. || Being in nature helped John feel peaceful. || John found the camping trip peaceful and awesome.
all_gemini_wrong	2	127	4	0.0	0.0	6	6	exact_phrase	exact_phrase	Shadow	What is the name of Maria's second puppy?	Coco	Unknown	Maria adopted a puppy named Shadow last week. || Maria's puppy is named Coco. || Maria's puppy Shadow is a black dog. || Maria did not have any pets growing up. || Maria's puppy Shadow is learning commands and house training.	Maria adopted a black puppy from a shelter last week. || Maria's puppy is named Shadow. || Shadow brings Maria so much joy. || Shadow and Maria's other dog get along great. || Shadow is learning commands and house training.
all_gemini_wrong	2	132	4	0.0	0.0	0	0	exact_phrase	not_found	completion of a university degree	What did John receive a certificate for?				
all_gemini_wrong	3	1	2	0.0	0.0	0	1	token_partial	not_found	3 years before 2022	When did Joanna first watch "Eternal Sunshine of the Spotless Mind?		We have a memory history with one entry:		Joanna first watched that movie around 3 years ago.
all_gemini_wrong	3	5	2	0.0	0.0	3	21	token_partial	token_partial	3 years before 2022	When did Nate get his first two turtles?	Unknown	23 January 2019	Nate owns tortoises as pets and has had them for over 3 years. || Nate has liked turtles since he was a boy. || Nate owns three turtles.	The turtles bring Nate joy. || Nate has had his turtles for 3 years. || The turtles help Nate stay calm during stressful times. || Nate has turtles. || Nate is drawn to turtles.
all_gemini_wrong	3	6	2	0.0	1.0	2	6	token_high	token_high	finished her screenplay and printed it	What major achievement did Joanna accomplish in January 2022?	Finished her first full screenplay	She finished her first full screenplay.	Joanna printed her first full screenplay last Friday. || Joanna finished her first full screenplay last Friday.	Joanna finished her first full screenplay and printed it last Friday. || Joanna planned to submit her screenplay to film festivals and sent it. || Joanna's screenplay is a mix of drama and romance. || Writing and hanging with friends bring Joanna joy. || Joanna hopes to get producers and directors to check out her screenplay.
all_gemini_wrong	3	7	1	0.0	0.0	5	4	not_found	not_found		What emotions is Joanna feeling about  the screenplay she submitted?	Unknown	relief, excitement, worry	Joanna received a rejection letter from a major company for her screenplay. || Joanna's script meetings went well. || Joanna submitted a few more scripts last week. || Joanna pitched a new movie script to producers yesterday. || Joanna received a rejection from a production company for her screenplay.	Joanna is feeling relief, excitement, and some anxiety about finishing her screenplay. || Joanna is feeling relief, excitement, and worry about her screenplay at the film festival. || Joanna feels relieved, anxious, excited, and terrified about her second screenplay. || Joanna experiences hope and doubt about her screenplay.
all_gemini_wrong	3	8	1	0.0	0.0	7	5	token_high	token_high	Most reptiles, animals with fur, cockroaches, and dairy.	What is Joanna allergic to?	animals with fur, most reptiles, cockroaches, turtles	reptiles, animals with fur, cockroaches, pets	Joanna is allergic to animals with fur. || Joanna is allergic to most reptiles. || Joanna is allergic to cockroaches. || Joanna is allergic to turtles. || Joanna's symptoms when around certain animals include a puffy and itchy face.	Joanna is allergic to most reptiles and animals with fur. || Joanna's face gets puffy and itchy when she's around certain animals. || Joanna discovered she is allergic to cockroaches. || Joanna is allergic to pets. || Joanna had to give up her dog Tilly after developing allergies.
all_gemini_wrong	3	10	3	0.0	0.0	0	30	exact_phrase	not_found	Jo	What nickname does Nate use for Joanna?		Unknown		Joanna has the book series Nate recommended on her list. || Joanna appreciates the coconut recommendation Nate gave her. || Joanna invited Nate to join her on the trails. || Nate is proud of Joanna for staying true to herself. || Nate gave Joanna a stuffed animal.
all_gemini_wrong	3	12	2	0.0	1.0	1	2	exact_phrase	exact_phrase	Lord of the Rings	What movie did Joanna watch on 1 May, 2022?	The Lord of the Rings trilogy	The Lord of the Rings Trilogy	Joanna watched The Lord of the Rings trilogy last night.	Joanna watched The Lord of the Rings Trilogy last night. || Joanna followed Nate's recommendation to watch The Lord of the Rings Trilogy.
all_gemini_wrong	3	14	1	0.0	0.0	1	3	not_found	not_found		How many times has Joanna found new hiking trails?	1	The question: "How many times has Joanna found new hiking trails?" We need to count occurrences in memory history where Joanna found new hiking trails.	Joanna found a hiking trail in her hometown yesterday.	Joanna found an awesome hiking trail in her hometown yesterday. || Joanna went hiking and found amazing trails in her town. || Joanna and her friends are checking out a new trail with a waterfall.
all_gemini_wrong	3	17	2	0.0	0.0	0	0	not_found	not_found		When did Joanna start writing her third screenplay?				
all_gemini_wrong	3	18	2	0.0	0.0	1	9	token_partial	not_found	Two weekend after 3 June, 2022.	When is Nate hosting a gaming party?	18 June 2022	17 June 2022	Nate is organizing a gaming party two weekends later.	Nate is organizing a gaming party two weekends later. || Nate's gaming party was a great success. || Six people said they'd want to do the gaming party again next month. || Seven people attended Nate's gaming party. || Nate plans to invite his tournament friends to the gaming party.
all_gemini_wrong	3	19	2	0.0	1.0	30	2	token_partial	not_found	The weekend after 3 June, 2022.	When did Joanna hike with her buddies?	Unknown	From 4 June 2022 to 5 June 2022	Joanna took a road trip for research for her next movie. || Joanna received a letter from a reader last week after posting an online blog post about a hard moment in her life. || Joanna shared her book with her writers group last week. || Joanna received positive feedback on her book from her writers group. || Joanna celebrated her book feedback by making a treat.	Joanna is hiking with some buddies this weekend. || Joanna and her friends are checking out a new trail with a waterfall.
all_gemini_wrong	3	20	2	0.0	0.0	1	1	token_partial	not_found	The week before 3 June, 2022	When did Nate win his third tourney?	Unknown	Unknown	Nate won a regional video game tournament last week.	Nate won another regional video game tournament last week.
all_gemini_wrong	3	21	1	0.0	0.0	4	4	token_partial	token_partial	film contest, film festival.	What places has Joanna submitted her work to?	film festivals, film contest, a major company, production company	film festivals, film contest, major company, production company	Joanna plans to submit her screenplay to film festivals. || Joanna submitted her recent screenplay to a film contest. || Joanna received a rejection letter from a major company for her screenplay. || Joanna received a rejection from a production company for her screenplay.	Joanna planned to submit her screenplay to film festivals and sent it. || Joanna submitted her recent screenplay to a film contest. || Joanna received a rejection letter from a major company after finishing her screenplay. || Joanna received another rejection from a production company.
all_gemini_wrong	3	22	2	0.0	1.0	2	2	not_found	not_found	The Friday before 24 June, 2022.	When did Nate make vegan icecream and share it with a vegan diet group?	17 June 2022, Unknown	17 June 2022	Nate made vegan ice cream last Friday. || Nate shared his vegan ice cream with people in his vegan diet group.	Nate made vegan ice cream last Friday. || Nate shared the vegan ice cream with people in his vegan diet group.
all_gemini_wrong	3	27	1	0.0	1.0	1	2	token_high	token_partial	\"Little Women\" and a fantasy book series to Nate.	What book recommendations has Joanna given to Nate?	a fantasy book series	Little Women, a fantasy book series	Joanna recommended that Nate read a fantasy book series.	Joanna recommended Little Women to Nate. || Joanna recommended a fantasy book series to Nate.
all_gemini_wrong	3	28	2	0.0	0.0	2	1	not_found	not_found	The weekend following August 22, 2022.	When did Nate take time off to chill with his pets?	The user asks: "When did Nate take time off to chill with his pets?" The memory shows two entries: "Nate took his turtles for a walk today" anchored 2022-10-25 and "Nate took his turtles to the beach in Tampa yesterday" anchored 2022-11-11. Both are about taking his turtles for a walk, i.e., taking time off to chill with his pets. Which one to choose? The question: "When did Nate take time off to chill with his pets?" The qualifier "when" expects a date/time. Both entries have dates: first: "today" (anchor_time=2022-10-25; resolved_time=2022-10-25). Second: "yesterday" (anchor_time=2022-11-11; resolved_time=2022-11-10). We need to pick the one that matches the question most directly. The question: "When did Nate take time off to chill with his pets?" Both are relevant, but which is more appropriate? The phrase "take time off to chill with his pets" is similar to "took his turtles for a walk" and "took his turtles to the beach". Both could be considered. However, the second one includes "took his turtles to the beach in Tampa yesterday". That might be considered a specific activity, "take time off to chill". The first entry is also "took his turtles for a walk today". Both qualify.	27 August 2022	Nate took his turtles for a walk today. || Nate took his turtles to the beach in Tampa yesterday.	Nate is taking time off this weekend to chill with his pets.
all_gemini_wrong	3	32	2	0.0	0.0	1	4	not_found	not_found	The Monday of the week before 14 September, 2022	When did Nate attend a cooking show?	12 September 2022	12 September 2022	Nate taught people vegan ice cream recipes on his own cooking show last Monday.	Nate got to teach people vegan ice cream recipes on his own cooking show last Monday. || Coconut milk ice cream is Nate's favorite dish from the show. || Nate picked up a few new recipes from the cooking show. || Teaching on the cooking show was nerve-wracking for Nate.
all_gemini_wrong	3	34	2	0.0	1.0	1	2	not_found	not_found		When did Joanna make a chocolate tart with raspberries?	14 September 2022	5 October 2022	Joanna's chocolate raspberry tart has an almond flour crust, chocolate ganache, and fresh raspberries.	Joanna's newest dairy-free recipe was a tart with raspberries. || Joanna tried her newest dairy-free recipe yesterday and it was a winner with her family.
all_gemini_wrong	3	35	1	0.0	0.0	3	5	token_high	token_partial	"Little Women", "Lord of the Rings"	What movies have both Joanna and Nate seen?	Little Women	Little Women	Joanna recommended the movie Little Women to Nate. || Joanna watched the movie Little Women. || Nate watched the movie Little Women recently.	Joanna recommended Little Women to Nate. || Joanna watched The Lord of the Rings Trilogy last night. || Joanna followed Nate's recommendation to watch The Lord of the Rings Trilogy. || Nate watched "Little Women" recently. || Nate found "Little Women" had awesome acting and a captivating story.
all_gemini_wrong	3	36	2	0.0	0.0	2	4	token_partial	not_found	3 months	How long did it take for Joanna to finish writing her book?	78 to 84 days	The user asks: "How long did it take for Joanna to finish writing her book?" The memory provides:	Joanna started writing a book. || Joanna finished writing her book last week.	Joanna started writing a book recently since her movie did well. || Joanna's new book might be her first book to publish. || Joanna finished writing for her book last week. || Joanna put in late nights and edits to finish her book.
all_gemini_wrong	3	37	2	0.0	0.0	2	3	not_found	not_found	The week before 6 October, 2022.	When did Nate win a lot of money in a video game tournament?	From 26 September 2022 to 2 October 2022	From 26 September 2022 to 2 October 2022	Nate won a big video game tournament last week. || Nate earned money from his recent video game tournament win.	Nate won a video game tournament last week. || Nate made money from the video game tournament. || Nate saved some money from the tournament but is not sure what to do with it.
all_gemini_wrong	3	43	1	0.0	1.0	3	5	not_found	not_found	stuffed toy pup	What is something Nate gave to Joanna that brings her a lot of joy?	A stuffed animal named Tilly	a stuffed animal	Nate gave Joanna a stuffed animal. || The stuffed animal Nate gave Joanna is intended to remind her of good vibes. || Joanna named the stuffed animal dog Nate gave her Tilly.	Nate gave Joanna a stuffed animal. || Tilly the stuffed animal helps Joanna stay focused and brings her joy. || Joanna will cherish the stuffed animal. || The name Tilly helps Joanna remember when she could hold animals without allergic reactions. || Tilly stays with Joanna while she writes.
all_gemini_wrong	3	45	1	0.0	1.0	4	5	exact_phrase	not_found	two	How many of Joanna's writing have made it to the big screen?	3	2	Joanna wrote screenplay bits that appeared on the big screen yesterday. || Joanna has had her work shown on the big screen three times. || A movie script Joanna contributed to was shown on the big screen last Sunday. || Joanna is currently filming a movie based on her road-trip script.	Joanna's screenplay bits appeared on the big screen on 4 June 2022. || Joanna found seeing her screenplay on screen nerve-wracking but inspiring. || Joanna felt satisfied seeing her script on the big screen. || Joanna's favorite part was seeing her characters come alive on screen. || Another movie script that Joanna contributed to was shown on the big screen last Sunday.
all_gemini_wrong	3	46	2	0.0	1.0	1	1	not_found	not_found	The Sunday before 25 October, 2022.	When was Joanna's second movie script shown on the big screens?	Unknown	23 October 2022	A movie script Joanna contributed to was shown on the big screen last Sunday.	Another movie script that Joanna contributed to was shown on the big screen last Sunday.
all_gemini_wrong	3	47	1	0.0	1.0	11	22	exact_phrase	not_found	Turtles.	What animal do both Nate and Joanna like?	dog	Turtles	Nate adopted a dog named Max. || Max is a dog that lives with Nate. || Max is full of energy. || Max keeps Nate's other pets active. || Nate met a couple with a dog while walking Max the other day.	The turtles bring Nate joy. || Nate has had his turtles for 3 years. || The turtles help Nate stay calm during stressful times. || Nate has turtles. || Nate is drawn to turtles.
all_gemini_wrong	3	53	1	0.0	0.0	16	7	token_partial	token_partial	A dog and threeturtles.	What pets does Nate have?	tortoises, turtles, dog, fish	turtles, Max	Nate owns tortoises as pets and has had them for over 3 years. || Nate owns three turtles. || Nate adopted a dog named Max. || Max is a dog that lives with Nate. || Max keeps Nate's other pets active.	Nate has turtles. || Nate adopted a dog named Max. || Nate has had his turtles for 3 years. || Nate chose turtles because they are unique and slow-paced. || Nate's turtles got a new tank.
all_gemini_wrong	3	54	3	0.0	0.0	3	12	exact_phrase	not_found	Four	How many hikes has Joanna been on?	2	We need to answer: "How many hikes has Joanna been on?" The memory set includes various entries about Joanna's hiking activities. We need to count how many hikes have been referenced. Let's list them:	Joanna saw a sunset while hiking the other day. || Joanna feels that hiking at Whispering Falls inspires her to write a drama. || Joanna hiked at a location called Whispering Falls.	Joanna saw a gorgeous sunset while hiking. || Joanna found an awesome hiking trail in her hometown yesterday. || Joanna invited Nate to join her on the trails. || Nate accepted Joanna's invitation to go hiking together. || Joanna thinks she is an expert hiker now.
all_gemini_wrong	3	56	1	0.0	1.0	5	14	exact_phrase	not_found	Nature	What do both Joanna and Nate appreciate the beauty of?	Little Women	nature	Joanna recommended the movie Little Women to Nate. || Joanna watched the movie Little Women. || Nate watched the movie Little Women recently. || Joanna first watched the recommended romantic drama movie around 3 years ago. || Joanna owns a physical copy of the romantic drama movie she recommended.	Joanna is a huge fan of nature. || Nature has been Joanna's haven. || Walking in nature, feeling it, hearing the sounds is calming for Joanna. || Nate likes nature but isn't really into hiking. || Joanna enjoys writing, reading, watching movies, and exploring nature.
all_gemini_wrong	3	57	2	0.0	0.0	1	4	not_found	not_found	10 November, 2022	When did Joanna plan on going to Nate's to watch him play with his turtles?	5 November 2022	9 November 2022	Joanna plans to visit Nate tomorrow.	Joanna is going to Nate's house tomorrow to try the lactose-free ice cream. || Joanna wants to come over to watch Nate play with the turtles from a distance. || Nate and Joanna plan to watch a movie together or go to the park. || Nate plans to give the turtles a bath before Joanna visits.
all_gemini_wrong	3	58	3	0.0	1.0	0	1	not_found	not_found		What state did Joanna visit in summer 2021?		Indiana		Joanna took a sunset photo on a hike near Fort Wayne last summer at a location called Whispering Falls.
